Station,lat,lon
Station n°003,43.6790665127451,7.20450980588794
Station n°004,43.6754808343024,7.19927756091374
Station n°006,43.6652356262992,7.20326629281043
Station n°007,43.6662604587032,7.2120843483135
Station n°008,43.6689472212454,7.21266550511166
Station n°010,43.6679569783202,7.21535468153888
Station n°011,43.6696263588923,7.21688914467428
Station n°012,43.6747550964355,7.22526979446411
Station n°013,43.6776462769882,7.22923955657238
Station n°014,43.686660061363,7.23668665579702
Station n°015,43.6918956864552,7.24500060081482
Station n°016,43.6941704672938,7.2522211864225
Station n°017,43.6978278682986,7.26565466588362
Station n°019,43.6973304748535,7.27034187316895
Station n°020,43.6957802235373,7.27059551623695
Station n°021,43.6966018676758,7.27455997467041
Station n°022,43.6945991516113,7.27830982208252
Station n°023,43.6991954875122,7.27623454060968
Station n°024,43.6949729919434,7.27433300018311
Station n°025,43.7019157409668,7.27784204483032
Station n°029,43.6936454772949,7.28997611999512
Station n°030,43.7080421447754,7.28168201446533
Station n°031,43.706413269043,7.28302383422852
Station n°032,43.7050247192383,7.28627395629883
Station n°033,43.7024694489175,7.27356745276834
Station n°034,43.7027015686035,7.27121019363403
Station n°035,43.7007522583008,7.26823902130127
Station n°036,43.7045518313017,7.2628511820518
Station n°037,43.7056007385254,7.28976011276245
Station n°038,43.6722192560169,7.22348746145144
Station n°039,43.6734417664081,7.22539342479365
Station n°042,43.6772408094101,7.2254924998215
Station n°043,43.6900749206543,7.24234008789063
Station n°044,43.6799545288086,7.23119306564331
Station n°045,43.6800203699658,7.2298372851156
Station n°046,43.6860331750938,7.23631424204771
Station n°047,43.6827812194824,7.23402500152588
Station n°048,43.6865158081055,7.23813390731812
Station n°049,43.6928731498268,7.2486928213566
Station n°050,43.6958885192871,7.25193119049072
Station n°051,43.6978468863539,7.25707559229297
Station n°052,43.6944585563271,7.25445377097064
Station n°053,43.6977577209473,7.25157690048218
Station n°055,43.6994552612305,7.25216722488403
Station n°056,43.7021560668945,7.25782203674316
Station n°057,43.7010955810547,7.25508594512939
Station n°058,43.6954765319824,7.25867986679077
Station n°059,43.6983184814453,7.26023578643799
Station n°060,43.7005996704102,7.26033020019531
Station n°061,43.7024765014648,7.26263904571533
Station n°062,43.6996917724609,7.26502084732056
Station n°063,43.7028701493185,7.26672632619739
Station n°064,43.6975630797823,7.26296311616899
Station n°065,43.6991386413574,7.26997709274292
Station n°066,43.700496673584,7.27275609970093
Station n°067,43.6973068641008,7.27351861645131
Station n°068,43.7007446289063,7.27567386627197
Station n°069,43.7039031982422,7.27358198165894
Station n°070,43.7025640017318,7.27557376027107
Station n°071,43.7071192407704,7.26926589851027
Station n°072,43.704273223877,7.27004194259644
Station n°073,43.6949669341602,7.28638887942419
Station n°074,43.6988830566406,7.28742218017578
Station n°075,43.6972618103027,7.28684282302856
Station n°076,43.6972465515137,7.28275489807129
Station n°077,43.7005500793457,7.28563117980957
Station n°078,43.7019807781702,7.2820757948734
Station n°079,43.7022972106934,7.28634977340698
Station n°080,43.7047691345215,7.28169298171997
Station n°081,43.7041437796313,7.28731513023376
Station n°082,43.7022093634475,7.2885606976881
Station n°083,43.7038078308105,7.28378486633301
Station n°085,43.6950852173284,7.27754411127535
Station n°086,43.7003441668431,7.27842408418657
Station n°087,43.6984376912092,7.27684418442974
Station n°088,43.7025527954102,7.25958108901978
Station n°089,43.6936416625977,7.25638389587402
Station n°090,43.6916007995605,7.24896001815796
Station n°091,43.6689529418945,7.22091388702393
Station n°092,43.6730955172611,7.20905677907822
Station n°096,43.6826213612165,7.23227061811625
Station n°099,43.7083396911621,7.28852701187134
Station n°100,43.693374005886,7.24416098557413
Station n°101,43.6965256866779,7.24169403314591
Station n°102,43.7079925537109,7.23053979873657
Station n°104,43.7038993835449,7.23466014862061
Station n°106,43.6982133048055,7.24042695974023
Station n°107,43.7059173583984,7.25621223449707
Station n°108,43.7027015686035,7.25511980056763
Station n°109,43.7080993652344,7.25680017471313
Station n°110,43.7098426818848,7.25576210021973
Station n°111,43.7099685668945,7.25843286514282
Station n°112,43.7123302603296,7.26210162659975
Station n°113,43.7141608502475,7.25880472867432
Station n°123,43.707145690918,7.262864112854
Station n°124,43.7059570472571,7.26499557710774
Station n°125,43.7106881721147,7.28389061851021
Station n°126,43.7118263244629,7.28524017333984
Station n°127,43.7106113312002,7.28794477880001
Station n°128,43.7125854492188,7.28901720046997
Station n°130,43.7175941467285,7.29116201400757
Station n°132,43.7154388427734,7.29240703582764
Station n°134,43.7103538513184,7.29313707351685
Station n°135,43.7076857948048,7.29297190904617
Station n°136,43.7117195129395,7.26461315155029
Station n°137,43.7090034484863,7.26653289794922
Station n°148,43.6965329788648,7.27007322013378
Station n°149,43.7194404602051,7.28330898284912
Station n°150,43.7173875835137,7.28165693581105
Station n°151,43.7137927626443,7.28264737146674
Station n°153,43.7109298706055,7.28294801712036
Station n°154,43.7163862665474,7.28434519469738
Station n°155,43.7186256332248,7.28455298744128
Station n°161,43.7081676252168,7.25922142143242
Station n°162,43.710277557373,7.26294994354248
Station n°163,43.7251870268435,7.25204717667847
Station n°165,43.7149710355261,7.28277735164927
Station n°167,43.7158699035645,7.26157712936401
Station n°168,43.7146987915039,7.2540397644043
Station n°171,43.7230758827169,7.2842325270176
Station n°172,43.7159004211426,7.26555681228638
Station n°174,43.6944007873535,7.26072978973389
Station n°201,43.6624526977539,7.19426012039185
Station n°203,43.6685266407288,7.19197114870088
Station n°204,43.6711775990888,7.19033289060462
Station n°205,43.6739234924316,7.18999004364014
Station n°208,43.6579055786133,7.18614912033081
