Station,lat,lon
Multavierunkatu,60.4546486,22.2741024
Yo-kylä 44-48,60.4641088,22.2981758
Daniel Hjortin katu,60.4360532,22.2482898
Paavinkatu,60.4705085,22.3249641
Otavanaukio,60.450118,22.2295723
Jarkko Laineen puistikko,60.4391129,22.2610249
Kävelykatu Itä,60.4509919,22.2629893
Ramstedtinkatu ,60.4629101,22.2787
Asesepänkatu,60.4409913,22.2563934
ABC Koulukatu,60.4544378,22.2463791
Askaistentie,60.4374266,22.2594514
Lonttinen,60.4589127,22.2744768
Akatemiatalo,60.4510956,22.2791829
S-market Halinen,60.470072,22.3057786
Auringonnousu,60.4135608,22.3080625
Rajupaja Areena,60.4426254,22.2884669
Hirvensalo Kakskerrantie,60.4182092,22.229911
Täkkiaukio,60.4286732,22.2339126
Kupittaankatu,60.443378,22.2765141
Purserinpuisto,60.4380762,22.2437063
Kaskentie,60.4422129,22.279277
Haliskylä,60.468963,22.3077165
Nosturinkatu,60.4440464,22.2325328
Luolavuoren tenniskenttä,60.4312212,22.280856
Hämähäkkitontti,60.4463541,22.2651592
Verkahovi ,60.4578491,22.2718255
Läntinen Pitkäkatu,60.4532573,22.2558026
Puutarhakatu,60.4512486,22.2575887
Marina,60.4468271,22.2617171
Jaanintie,60.4510918,22.3296428
Uraputki,60.4595887,22.2881082
Turun Kutteri,60.434088,22.2344187
Linnanmalmi,60.4388333,22.236256
Rautatieasema - väliaikainen,60.4541294,22.254204
Vuorensyrjänkatu,60.4756893,22.307733
Koulu,60.4496953,22.2641104
Stålarminkatu,60.4387745,22.2563723
Kerttuli,60.4488564,22.2868648
K-Supermarket Föri,60.4402318,22.2484634
Urheilupuisto,60.4406614,22.2609364
Jukupark,60.4776512,22.257243
Hippoksentie,60.4430797,22.2984177
Uudenmaantulli,60.4464348,22.2840595
Koskenniemenkatu,60.4529637,22.2811926
Porthaninkatu,60.4538963,22.2808656
Humalistonkatu 1,60.4490394,22.2617502
Vanha Tampereentie,60.472543,22.2877432
Raunistulanportti,60.459961,22.2655089
Oskarinkuja,60.4634574,22.269896
Rakuunatie,60.4360939,22.3024989
Kupittaa,60.4508082,22.2960616
Q-talo,60.4600009,22.2981196
Friskala,60.3979984,22.2310881
Kukolantie,60.4088583,22.221586
Jarkko Haavion polku,60.4739872,22.3050745
Mäntymäenaukio,60.4385695,22.2652346
Kaasukello,60.4364546,22.2453578
Uittamo,60.4213025,22.2635863
Rautatientori,60.4532626,22.2533649
Prisma Tampereentie ,60.4738782,22.2865381
