Station,lat,lon
Coupure Links 431,51.0501806,3.7102739
Krommewal,51.0595352,3.72582
3de Korenmarkt,51.0554623,3.7221769
Nieuwland 1,51.0602571,3.7293461
Sint-Margrietstraat 30,51.059302,3.720876
HoGent Sporthal,51.0351449,3.7044468
Pekelharing 2,51.0490068,3.7194917
Laperre,51.0566891,3.7286189
Land van Waaslaan 128,51.0585209,3.7475825
Café Robot,51.0460761,3.7159143
Bassijnstraat 2,51.0455618,3.7477834
Victor Frisstraat 57,51.0630107,3.7074887
Frans de Coninckstraat 5,51.0312427,3.7437784
Bar Oswald,51.0678339,3.7281344
Kapitein Zeppos,51.0716931,3.7351387
Oude beestenmarkt,51.0541228,3.7313433
Bibliotheekstraat 1,51.0571073,3.7286481
Meersstraat 102,51.0403183,3.7138052
Martelaarslaan 12,51.0494639,3.7051365
Sint-Pietersnieuwstraat 41,51.0455922,3.7267941
P+R Bourgoyen,51.0671332,3.682853
Ottogracht 55,51.0588285,3.7267639
Charles de Kerchovelaan 4b,51.0416931,3.719268
Sparrestraat 23,51.0595685,3.6985802
Spiegelhofstraat,51.0527507,3.7040082
Sparrestraat 2,51.059938,3.6992412
Kerkstraat 130,51.0440985,3.7494853
Karel Lodewijk Dierickxstraat 47,51.0524547,3.7053876
Gasmeterlaan 191,51.0673695,3.7227782
Poel 15,51.0545287,3.7173127
Belgradostraat 67,51.0509493,3.7320597
Zilverenberg 21,51.0547336,3.7318704
Voldersstraat,51.0522187,3.7248078
Coupure 669,51.0544723,3.7087806
Korenbloemstraat 42,51.0525091,3.7062389
Jubileumlaan vlaggen,51.0449481,3.7076045
Jubileumlaan Maison Rouge,51.0464704,3.7072633
Nieuwevaart,51.065956,3.7091989
Het Rustpunt,51.0562604,3.716088
Artevelde Hogeschool Watersportbaan,51.0482402,3.7025284
Artevelde Hogeschool Willem de Beersteeg,51.0600869,3.7274059
Artevelde Hogeschool Brusselsepoortstraat,51.0429092,3.73865
Artevelde Hogeschool Kantienberg,51.0408355,3.7280603
Blok E artevelde,51.0419757,3.7243206
schommelstraat 46,51.0642746,3.7074351
Roodborstjesstraat,51.0811966,3.7048535
Aleksander BizDev,51.0630511,3.7278671
Gildestraat 2,51.0548394,3.7302259
Huidevetterskaai 39/40,51.0609376,3.7277436
Brouwerstraat 1,51.0552908,3.7164211
Paul Bergmansdreef 2,51.0368292,3.7208652
Groenebriel 1,51.0616534,3.7211293
Onderstraat 71,51.0554408,3.7261504
Reigerstraat 50,51.0339931,3.7089561
Sint-Denijslaan 431,51.0359502,3.6954795
Sint-Martensstraat 1,51.0509813,3.7183656
Frederik Burvenichstraat 132,51.0402815,3.7529484
Campus Ledeganck,51.0366069,3.7245323
Citadellaan 8,51.0383748,3.7267299
François Laurentplein 10,51.0505956,3.7278433
Wielewaalstraat 70,51.0653969,3.6964434
Center Parking,51.0509608,3.722596
Pijndersstraat 36,51.0581783,3.7362448
