Station,lat,lon
Vestlund Borettslag,60.36046422871607,5.290126212391755
Fyllingsdalen bussterminal,60.34929962482292,5.288490147562243
Lynghaug Borettslag,60.35445411401244,5.299180336561079
Dag Hammarskjöldsvei 73,60.35264796598477,5.298680226505098
Lynghaugparken,60.354761862612236,5.293049946752319
Ortun Svømmehall,60.34515023813836,5.286669158622601
Sælen,60.34541065445748,5.28332212346433
Kronstad bybanestopp,60.37178687508714,5.349552885719248
Oasen,60.34877037988127,5.288172686196418
Folke Bernadottesvei 38,60.35131138665341,5.289942788398179
Ortustranden,60.34103053759091,5.291006144381328
Sælemyr busstopp,60.3454585991698,5.297121899354551
Spelhaugen,60.349700584307215,5.278626852345383
Bontelabo 8,60.402481499763354,5.316471128195502
Gamle Bergen,60.41830821831951,5.309946203281243
Bontelabo,60.40175764348675,5.316562300638424
Møllestranden,60.380044402639385,5.350823586678217
Høyteknologisenteret,60.38174958551062,5.331698655041777
Damsgårdsveien 125,60.38422650043981,5.3114871140229525
Kalfarveien 31,60.388242218095,5.34094712971887
Solheimsviken,60.37708169275558,5.335575458852787
Tonningneset,60.379576056996115,5.344655017198988
Camilla Colletts gate,60.37214138801542,5.346568012885058
Kronstad,60.3720506380196,5.352659970408496
NHH,60.423343433292786,5.303070676006087
Takhagen på Nordnes,60.39886453454994,5.306410871328268
Kirkegaten,60.40568787342849,5.325658910381037
Kong Oscars gate,60.393323250707,5.330654155344547
Haukelandshallen,60.370493777025985,5.353846489647282
Neumanns gate II,60.39097915423838,5.320656172070585
Rosenbergsgaten,60.38904687509401,5.321882967938819
Christian Michelsens institutt,60.38971028611195,5.314041873201262
Nordnes Sjøbad,60.399019977507635,5.303322069576893
Bergen Jernbanestasjon II,60.39066508674793,5.333027169585989
Puddefjordsbroen,60.38591618700343,5.319206933440256
Hansaparken,60.38604412210008,5.349253890141261
Øvre Korskirkeallmenning,60.395099485721786,5.328645087376344
Welhavens gate 64,60.38445114789948,5.324440726278226
Ole Vigs gate,60.385922875207626,5.321431717819451
Damsgårdsveien 2,60.37802198798124,5.329383048102329
Geofysen,60.38429376979795,5.330450845972905
Comfort Hotel Bergen,60.396224461626154,5.315384703788823
Thormøhlens gate,60.38316244112318,5.324053067317891
Vågsallmenningen,60.393689548634,5.3265806966930995
Nedre Korskirkeallmenning,60.394549852530844,5.327049981572372
Østre Murallmenningen nedre,60.395143864343254,5.320002322335455
Gågaten,60.395070112977045,5.31879835082907
Nykirken,60.396949224333255,5.313494727727743
Hans Hauges gate,60.40190553013225,5.324747767839426
Amalie Skrams vei Nord,60.410929182460585,5.324662770153282
Amalie Skrams vei Sør,60.408096993005785,5.325510899047174
