Station,lat,lon
(ZPN-001) Emilio Carranza /Carretera Tesistán,20.73244,-103.396083
(ZPN-002) C. Emilio Carranza /C. Independenci,20.726376,-103.397466
(ZPN-003) C. Emilio Carranza / Av. Hidalgo,20.723081,-103.398071
(GDL-220) Av. Científicos / C. Filósofos,20.69995,-103.342347
(ZPN-005) C. Del Corral / C. Anáhuac,20.730841,-103.394267
(ZPN-006) C. Sta. Rita / Av. Avila Camacho,20.71953,-103.386768
(ZPN-008) C. Vicente Guerrero / Av. Hidalgo,20.72201,-103.39427
(ZPN-010) C. Ramón Corona / C. Cuauhtémoc,20.723889,-103.394585
(ZPN-011) C. Pino Suárez / C. López Cotilla,20.726558,-103.389242
(ZPN-012) C. Pino Suárez / Av. Juan Pablo II,20.728538,-103.390297
(ZPN-013) C. Eva Briseño / C. Javier Mina,20.720438,-103.391894
(ZPN-014) C. Plata / Av. Laureles,20.7352743,-103.3997461
(ZPN-015) Blvr. de la Espuela / Blvr. Charros,20.735255,-103.394636
(ZPN-016) Av. Hidalgo/ C. Emiliano Zapata,20.721643,-103.3902
(ZPN-017) C. Juan Manuel / C. Pedro Moreno,20.72374,-103.388657
(ZPN-018) Av. Laureles / Blvrd. Panamericano,20.7276186,-103.3859946
(ZPN-020) Av. Aurelio Ortega / Av. Laureles,20.720987,-103.38625
(ZPN-021) Blvrd. Panamericano/ C.Santa Mónica,20.72832,-103.384156
(ZPN-022) Av. Aurelio Ortega / C. Morelos,20.722427,-103.383
(ZPN-025) Av. V. Carranza / Av. Jose Simeon,20.731202,-103.380651
(ZPN-027) C. 5 de Mayo / C. Noviembre,20.720452,-103.388629
(ZPN-028) Av. F. Aranguren / Av. Laureles,20.737087,-103.401285
(ZPN-029) C. La Villa / C. Cuauhtémoc,20.728147,-103.393858
(ZPN-030) Av.Juan Pablo II / Lázaro Cárdenas,20.736557,-103.401357
(ZPN-031) C. Niño Obrero/Calz Lázaro Cárdenas,20.67342,-103.40945
(ZPN-032) Calz Lázaro Cárdenas / Av San Fco,20.67195,-103.40641
(ZPN-033) Av Lázaro Cárdenas / Av San Ignacio,20.6707,-103.40458
(ZPN-034) C. San Demetrio / C. Niño Obrero,20.66984,-103.40968
(ZPN-035) C. San Juan Bosco / Av. San Ignacio,20.66844,-103.40495
(ZPN-036) C. Niño Obrero /C José María Robles,20.66731,-103.40953
(ZPN-037) Av. San Ignacio / Av. Guadalupe,20.666914,-103.402512
(ZPN-038) C. Santa Rita / Av. Guadalupe,20.666033,-103.40687
(ZPN-039) Av. Niño Obrero / C. Juan Diego,20.66312806,-103.4079076
(ZPN-040) C. Santa María / C. Árbol,20.66033761,-103.4037559
(ZPN-041) C. 12 de Diciembre / C. Juan Diego,20.66463,-103.404
(ZPN-042) C. Tonatiuh / Av. Netzahualcóyotl,20.65925105,-103.4065612
(ZPN-043) C. Ermita / C. Del Árbol,20.65938,-103.40195
(ZPN-045) Av. Tizoc / C. Iztaccíhuatl,20.65701,-103.40464
(ZPN-046) Av. Cubilete / Av. López Mateos,20.656866,-103.397725
(ZPN-047) Av. Tizoc / Av. López Mateos,20.65381,-103.40134
(TLQ-001) BlvrdGarcía Barragán/C. Río Tajo,20.64483,-103.31948
(TLQ-002) C. Juárez / Av. Niños Héroes,20.6383352,-103.3163317
(TLQ-003) C. Contreras Medellín/Donato Guerra,20.64193,-103.31366
(TLQ-004) C. Donato Guerra / C. Obregón,20.64185,-103.3106
(TLQ-005) C. Zalatitán / C. Jalisco,20.64188,-103.30651
(TLQ-007) Blvrd.García Barragán/Donato Guerra,20.64176,-103.31716
(TLQ-009) C. Progreso / C. Juárez,20.63816,-103.31148
(TLQ-010) C. Zaragoza / C. Emilio Carranza,20.63834,-103.30952
(TLQ-011) C. Jalisco / C. Hidalgo,20.63922,-103.30465
(TLQ-012) C. Paseo Don Bosco / C. Tonalá,20.63613,-103.3019
(GDL-087) Av. Américas / Av. López Mateos,20.69493,-103.37333
(GDL-088) Av.Plan de San Luis/C. Andrés Teran,20.6972,-103.36773
(GDL-089) C. Juan Álvarez / C. Cruz Verde,20.68456,-103.35699
(GDL-090) Calz. Federalismo / C. Durango,20.69865,-103.35519
(GDL-091) C. Magisterio /Av. M. Ávila Camacho,20.696097,-103.349382
(GDL-092) Calz Federalismo / Av Plan San Luis,20.69610588,-103.3549492
(GDL-093) C. H Colegio Militar / Av. Américas,20.69311,-103.37298
(GDL-094) C. Manuel Cambre / C. Andrés Teran,20.69324,-103.36757
(GDL-095)  C. Mariano Bárcena / Maestros,20.692725,-103.3516
(GDL-096) C. Jesús García / C. González Orte,20.6891,-103.35071
(GDL-097) C. María Vigil / C. Juan N Cumplido,20.6893258,-103.3581231
(GDL-098) Calz. Federalismo / Av. Maestros,20.6919612,-103.3540408
(GDL-099) C. Eulogio Parra /C.González Ortega,20.687196,-103.350525
(GDL-100) C. Ayuntamiento/C. A. R. Plasencia,20.69269,-103.37082
(GDL-101) C. Amado Nervo /C. José María Vigil,20.68969,-103.37486
(GDL-102) C. María Vigil/C. Manuel M. Dieguez,20.68985,-103.37071
(GDL-103) J. Clemente Orozco /C. Jesús García,20.68861,-103.365814
(GDL-104) C. Pedro Loza / Av. Manuel Acuña,20.68348,-103.34853
(GDL-105) C. Pino Suárez / C. Joaquin Angulo,20.6822,-103.34601
(GDL-106) C. Juan Álvarez / C. Belén,20.68465,-103.34526
(GDL-107) Calz. Federalismo/C. J. María Vigil,20.68981,-103.353973
(GDL-108) C. Hospital / C. Alameda,20.68586,-103.33964
(GDL-109) C. Eulogio Parra / Av. Américas,20.68725,-103.37363
(GDL-110) C. Manuel Diéguez/Av. Eulogio Parra,20.68723,-103.37084
(GDL-111) C. José Palomar / C. Hospital,20.6863794,-103.3368076
(GDL-112) C. C. Orozco/C. Gral. Eulogio Parra,20.687,-103.36582
(GDL-113) C. Ghilardi / C. Arista,20.6880337,-103.362716
(GDL-114) C. Monte Cáucaso / C. Alameda,20.68925,-103.3361
(GDL-115) Calz. Federalismo / C. Fco. Zarco,20.68605,-103.35408
(GDL-116) Av Manuel Acuña/C. Pablo Villaseñor,20.68447,-103.37989
(GDL-117) Av Manuel Acuña / C Fray Fco Frejes,20.68427,-103.37653
(GDL-118) C. Antonio de León / C. Garibaldi,20.68168,-103.38197
(GDL-119) C. Fco Rojas González /C. Garibaldi,20.68153,-103.3785
(GDL-120) C. Agustín de la Rosa /C. Garibaldi,20.68132,-103.37537
(GDL-121) C. Tomás V. Gómez / Av. México,20.67914,-103.38253
(GDL-122) C. Fray Luis DePalacio/ Av. México,20.67947,-103.37926
(GDL-123) C. Aurelio L. Gallardo / Av. México,20.67945,-103.376
(GDL-124) C. Severo Díaz / C. Justo Sierra,20.67741,-103.38387
(GDL-125) C. Pablo Villaseñor / Av. Hidalgo,20.67691,-103.37993
(GDL-126) C. Aurelio L. Gallardo / Av Hidalgo,20.67647,-103.37606
(GDL-127) Av. Vallarta / Av. de Los Arcos,20.67438,-103.38488
(GDL-128) Av. Morelos / C. Emilio Castelar,20.67554,-103.38409
(GDL-129) C. Lope de Vega / Av. Vallarta,20.67455,-103.37998
(GDL-130) C. J. Ruíz de Alarcón / Av Vallarta,20.67448,-103.37618
(GDL-131) C. Emilio Castelar / Av. La Paz,20.67206,-103.384
(GDL-132) C. Lope de Vega / Av. La Paz,20.67207,-103.37997
(GDL-133) C. J. Ruíz de Alarcón / Av. La Paz,20.67189,-103.37608
(GDL-134) C. Agustín Yáñez / C. Fco Ugarte,20.670209,-103.384221
(GDL-135) C. Victoriano Agüeros / Av. Unión,20.66868,-103.3731
(GDL-136) C. Lope de Vega/C. Efraín Glez Luna,20.66927,-103.37983
(GDL-137) C. Ruíz de Alarcón/C. Efraín G Luna,20.66957,-103.37623
(GDL-138) C. de la Nebulosa / C. Placeres,20.66557,-103.39134
(GDL-139) C. Firmamento / Av. Niños Héroes,20.66667,-103.38863
(GDL-140) C. Constelación / Av. de los Arcos,20.66816,-103.38488
(GDL-141) C. Ruíz de Alarcón/C. Agustín Yáñez,20.66702,-103.37621
(GDL-142) C. De la Nebulosa / C. Firmamento,20.6647,-103.38855
(GDL-143) C. Eclipse / Av. de Los Arcos,20.6625,-103.38407
(GDL-144) C. Primo Feliciano / C. San Gabriel,20.669931,-103.394307
(GDL-145) C. San Miguel / Av. San Francisco,20.66736,-103.3947
(GDL-146) Av. Guadalupe / C. Boturini,20.6662882,-103.3988986
(GDL-147) Calz. Lázaro Cárdenas/Av. Guadalupe,20.66623,-103.39654
(GDL-148) C. San Rafael / Av. Tepeyac,20.66501,-103.39788
(GDL-149) Calz. Lázaro Cárdenas/López Mateos,20.66511,-103.39388
(GDL-150) C. Asunción / Av. Chapalita,20.661387,-103.392533
(GDL-151) C. Capuchinas / Av. Chapalita,20.66,-103.39496
(GDL-152) Parque de las Estrellas/C. Orión,20.65931,-103.38884
(GDL-153) C. Crepúsculo / Av. Tonantzin,20.65846,-103.39092
(GDL-154) C. Capuchinas / Av. Las Rosas,20.65761,-103.39363
(GDL-155) Parque de las Estrellas/Mariano Ote,20.65712973,-103.3883797
(GDL-157) Av. Mariano Otero/ Av. De las Rosas,20.654709,-103.391595
(GDL-158) Av. Faro / Av. Las Rosas,20.65158,-103.38957
(GDL-159) C. Guadalupe Victoria /Del Ejercito,20.66468,-103.33357
(GDL-160) C.Silverio Garcia/Blvrd. García Ba,20.66114,-103.3315
(GDL-161) C. Rio Usumacinta/Blvrd García Barr,20.65925,-103.33055
(GDL-162) C. Rio Tuxpan / C. Salvador Lopez C,20.65721,-103.33046
(GDL-163) C. Corregidora / Blvrd. García B.,20.657817,-103.32898
(GDL-164) Av. Olímpica /C. José Rolon,20.655,-103.32186
(GDL-165) C. Rio Panuco/ Blvrd. García B.,20.65251,-103.32553
(GDL-166) C. Rio Principal / Blvrd. García B.,20.65475,-103.32719
(GDL-167) C. Rio San Juan de Dios/Blvrd. Garc,20.64962,-103.32356
(GDL-168) Av. Rio Nilo / C. Ramón Pacheco,20.64874,-103.31939
(GDL-169) Blvrd. García Barragán/ C. Rio Zapo,20.64707,-103.32147
(GDL-170)  C. Relojeros/ C. Chamizal,20.64698,-103.30619
(GDL-171) C. Maquinistas / C. San Rafael,20.6461,-103.3102
(GDL-172) C. Chamizal / Av. Rio Nilo,20.64434,-103.30678
(GDL-173) C. Caballerango / C. Caporales,20.64504,-103.30518
(GDL-174) C. Juan de Zumárraga / Av. Tepeyac,20.6641,-103.4003
(GDL-175) C. Ermita / C. San Uriel,20.66234072,-103.3981344
(GDL-176) C. San Bonifacio/ Paseo Benedictino,20.67276201,-103.3976249
(GDL-177) C. Fray Fco Frejes / C. Fco Zarco,20.68669,-103.37657
(GDL-178) Salvador Quevedo/López Portillo,20.6853596,-103.3339031
(GDL-179) C. Monte Cáucaso / C. Sierra Nevada,20.68795,-103.33343
(GDL-180) C. Montes Pirineos/Salvador Quevedo,20.68692,-103.33467
